Sample in Buffer,Sample in Window,TRIGGER,design_receiver_i/receiver_sync_in_1,design_receiver_i/receiver_ad_1[7:0],design_receiver_i/ReceiverWrapper_0_receiver_sync_out,design_receiver_i/ReceiverWrapper_0_receiver_da[7:0],design_receiver_i/ReceiverWrapper_0_receiver_ad_clk,design_receiver_i/ReceiverWrapper_0_receiver_da_clk
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,HEX,BINARY,HEX,HEX
6329,6329,0,1,134,0,00010011,0,0
6330,6330,0,1,126,0,00010011,0,0
6331,6331,0,1,117,0,00010011,0,0
6332,6332,0,1,134,0,00010011,0,0
6333,6333,0,1,125,0,00010011,0,0
6334,6334,0,1,117,0,00010011,0,0
6335,6335,0,1,134,0,00010011,0,0
6336,6336,0,1,126,0,00010011,0,0
6337,6337,0,1,117,0,00010011,0,0
6338,6338,0,1,134,0,00010011,0,0
6339,6339,0,1,126,0,00010011,0,0
6340,6340,0,1,117,0,00010011,0,0
6341,6341,0,1,134,0,00010011,0,0
6342,6342,0,1,126,0,00010011,0,0
6343,6343,0,1,117,0,00010011,0,0
6344,6344,0,1,134,0,00010011,0,0
6345,6345,0,1,126,0,00010011,0,0
6346,6346,0,1,117,1,00010011,0,1
6347,6347,0,1,134,1,00010011,0,1
6348,6348,0,1,126,1,00010011,0,1
6349,6349,0,1,117,1,00010011,0,1
6350,6350,0,1,134,1,00010011,0,1
6351,6351,0,1,126,1,00010011,0,1
6352,6352,0,1,117,1,00010011,0,1
6353,6353,0,1,134,1,00010011,0,1
6354,6354,0,1,125,1,00010011,0,1
6355,6355,0,1,117,1,00010011,0,1
6356,6356,0,1,134,1,00010011,0,1
6357,6357,0,1,126,1,00010011,0,1
6358,6358,0,1,117,1,00010011,0,1
6359,6359,0,1,134,1,00010011,0,1
6360,6360,0,1,125,1,00010011,0,1
6361,6361,0,1,117,1,00010011,0,1
6362,6362,0,1,134,1,00010011,0,1
6363,6363,0,1,125,1,00010011,0,1
6364,6364,0,1,117,1,00010011,0,1
6365,6365,0,1,134,1,00010011,0,1
6366,6366,0,1,126,1,00010011,0,1
6367,6367,0,1,117,1,00010011,0,1
6368,6368,0,1,134,0,00010011,0,0
6369,6369,0,1,126,0,00010011,0,0
6370,6370,0,1,117,0,00010011,0,0
6371,6371,0,1,134,0,00010011,0,0
6372,6372,0,1,126,0,00010011,0,0
6373,6373,0,1,117,0,00010011,0,0
6374,6374,0,1,134,0,00010011,0,0
6375,6375,0,1,126,0,00010011,0,0
6376,6376,0,1,117,0,00010011,0,0
6377,6377,0,1,134,0,00010011,0,0
6378,6378,0,1,126,0,00010011,0,0
6379,6379,0,1,117,0,00010011,0,0
6380,6380,0,1,134,0,00010011,0,0
6381,6381,0,1,126,0,00010011,0,0
6382,6382,0,1,117,0,00010011,0,0
6383,6383,0,1,134,0,00010011,0,0
6384,6384,0,1,126,0,00010011,0,0
6385,6385,0,1,117,0,00010011,0,0
6386,6386,0,1,134,0,00010011,0,0
6387,6387,0,1,126,0,00010011,0,0
6388,6388,0,1,117,0,00010011,0,0
6389,6389,0,1,134,0,00010011,0,0
6390,6390,0,1,125,0,00010011,0,0
6391,6391,0,1,117,1,00010011,0,1
6392,6392,0,1,134,1,00010011,0,1
6393,6393,0,1,126,1,00010011,0,1
6394,6394,0,1,117,1,00010011,0,1
6395,6395,0,1,134,1,00010011,0,1
6396,6396,0,1,126,1,00010011,0,1
6397,6397,0,1,117,1,00010011,0,1
6398,6398,0,1,134,1,00010011,0,1
6399,6399,0,1,126,1,00010011,0,1
6400,6400,0,1,117,1,00010011,0,1
6401,6401,0,1,134,1,00010011,0,1
6402,6402,0,1,126,1,00010011,0,1
6403,6403,0,1,117,1,00010011,0,1
6404,6404,0,1,134,1,00010011,0,1
6405,6405,0,1,126,1,00010011,0,1
6406,6406,0,1,117,1,00010011,0,1
6407,6407,0,1,134,1,00010011,0,1
6408,6408,0,1,126,1,00010011,0,1
6409,6409,0,1,117,1,00010011,0,1
6410,6410,0,1,134,1,00010011,0,1
6411,6411,0,1,126,1,00010011,0,1
6412,6412,0,1,117,1,00010011,0,1
6413,6413,0,1,134,0,00010011,0,0
6414,6414,0,1,126,0,00010011,0,0
6415,6415,0,1,117,0,00010011,0,0
6416,6416,0,1,134,0,00010011,0,0
6417,6417,0,1,126,0,00010011,0,0
6418,6418,0,1,117,0,00010011,0,0
6419,6419,0,1,134,0,00010011,0,0
6420,6420,0,1,126,0,00010011,0,0
6421,6421,0,1,117,0,00010011,0,0
6422,6422,0,1,134,0,00010011,0,0
6423,6423,0,1,126,0,00010011,0,0
6424,6424,0,1,117,0,00010011,0,0
6425,6425,0,1,134,0,00010011,0,0
6426,6426,0,1,126,0,00010011,0,0
6427,6427,0,1,117,0,00010011,0,0
6428,6428,0,1,134,0,00010011,0,0
6429,6429,0,1,126,0,00010011,0,0
6430,6430,0,1,117,0,00010011,0,0
6431,6431,0,1,134,0,00010011,0,0
6432,6432,0,1,125,0,00010011,0,0
6433,6433,0,1,117,0,00010011,0,0
6434,6434,0,1,134,0,00010011,0,0
6435,6435,0,1,126,0,00010011,0,0
6436,6436,0,1,117,1,00010011,0,1
6437,6437,0,1,134,1,00010011,0,1
6438,6438,0,1,126,1,00010011,0,1
6439,6439,0,1,117,1,00010011,0,1
6440,6440,0,1,134,1,00010011,0,1
6441,6441,0,1,126,1,00010011,0,1
6442,6442,0,1,117,1,00010011,0,1
6443,6443,0,1,129,1,00010011,0,1
6444,6444,0,1,117,1,00010011,0,1
6445,6445,0,1,119,1,00010011,0,1
6446,6446,0,1,133,1,00010011,0,1
6447,6447,0,1,126,1,00010011,0,1
6448,6448,0,1,117,1,00010011,0,1
6449,6449,0,1,134,1,00010011,0,1
6450,6450,0,1,125,1,00010011,0,1
6451,6451,0,1,117,1,00010011,0,1
6452,6452,0,1,134,1,00010011,0,1
6453,6453,0,1,126,1,00010011,0,1
6454,6454,0,1,117,1,00010011,0,1
6455,6455,0,1,134,1,00010011,0,1
6456,6456,0,1,126,1,00010011,0,1
6457,6457,0,1,117,1,00010011,0,1
6458,6458,0,1,134,0,00010011,0,0
6459,6459,0,1,126,0,00010011,0,0
6460,6460,0,1,117,0,00010011,0,0
6461,6461,0,1,134,0,00010011,0,0
6462,6462,0,1,126,0,00010011,0,0
6463,6463,0,1,117,0,00010011,0,0
6464,6464,0,1,134,0,00010011,0,0
6465,6465,0,1,126,0,00010011,0,0
6466,6466,0,1,117,0,00010011,0,0
6467,6467,0,1,134,0,00010011,0,0
6468,6468,0,1,126,0,00010011,0,0
6469,6469,0,1,117,0,00010011,0,0
6470,6470,0,1,134,0,00010011,0,0
6471,6471,0,1,126,0,00010011,0,0
6472,6472,0,1,117,0,00010011,0,0
6473,6473,0,1,134,0,00010011,0,0
6474,6474,0,1,126,0,00010011,0,0
6475,6475,0,1,117,0,00010011,0,0
6476,6476,0,1,134,0,00010011,0,0
6477,6477,0,1,126,0,00010011,0,0
6478,6478,0,1,117,0,00010011,0,0
6479,6479,0,1,134,0,00010011,0,0
6480,6480,0,1,126,0,00010011,0,0
6481,6481,0,1,117,1,00010011,0,1
6482,6482,0,1,134,1,00010011,0,1
6483,6483,0,1,126,1,00010011,0,1
6484,6484,0,1,117,1,00010011,0,1
6485,6485,0,1,134,1,00010011,0,1
6486,6486,0,1,126,1,00010011,0,1
6487,6487,0,1,117,1,00010011,0,1
6488,6488,0,1,134,1,00010011,0,1
6489,6489,0,1,126,1,00010011,0,1
6490,6490,0,1,117,1,00010011,0,1
6491,6491,0,1,134,1,00010011,0,1
6492,6492,0,1,125,1,00010011,0,1
6493,6493,0,1,117,1,00010011,0,1
6494,6494,0,1,134,1,00010011,0,1
6495,6495,0,1,126,1,00010011,0,1
6496,6496,0,1,117,1,00010011,0,1
6497,6497,0,1,134,1,00010011,0,1
6498,6498,0,1,125,1,00010011,0,1
6499,6499,0,1,117,1,00010011,0,1
6500,6500,0,1,134,1,00010011,0,1
6501,6501,0,1,126,1,00010011,0,1
6502,6502,0,1,117,1,00010011,0,1
6503,6503,0,1,134,0,00010011,0,0
6504,6504,0,1,126,0,00010011,0,0
6505,6505,0,1,117,0,00010011,0,0
6506,6506,0,1,134,0,00010011,0,0
6507,6507,0,1,126,0,00010011,0,0
6508,6508,0,1,117,0,00010011,0,0
6509,6509,0,1,134,0,00010011,0,0
6510,6510,0,1,126,0,00010011,0,0
6511,6511,0,1,117,0,00010011,0,0
6512,6512,0,1,134,0,00010011,0,0
6513,6513,0,1,126,0,00010011,0,0
6514,6514,0,1,117,0,00010011,0,0
6515,6515,0,1,134,0,00010011,0,0
6516,6516,0,1,126,0,00010011,0,0
6517,6517,0,1,117,0,00010011,0,0
6518,6518,0,1,134,0,00010011,0,0
6519,6519,0,1,126,0,00010011,0,0
6520,6520,0,1,117,0,00010011,0,0
6521,6521,0,1,134,0,00010011,0,0
6522,6522,0,1,126,0,00010011,0,0
6523,6523,0,1,117,0,00010011,0,0
6524,6524,0,1,134,0,00010011,0,0
6525,6525,0,1,126,0,00010011,0,0
6526,6526,0,1,117,1,00010011,0,1
6527,6527,0,1,134,1,00010011,0,1
6528,6528,0,1,126,1,00010011,0,1
6529,6529,0,1,117,1,00010011,0,1
6530,6530,0,1,134,1,00010011,0,1
6531,6531,0,1,126,1,00010011,0,1
6532,6532,0,1,117,1,00010011,0,1
6533,6533,0,1,134,1,00010011,0,1
6534,6534,0,1,126,1,00010011,0,1
6535,6535,0,1,117,1,00010011,0,1
6536,6536,0,1,134,1,00010011,0,1
6537,6537,0,1,126,1,00010011,0,1
6538,6538,0,1,117,1,00010011,0,1
6539,6539,0,1,134,1,00010011,0,1
6540,6540,0,1,126,1,00010011,0,1
6541,6541,0,1,117,1,00010011,0,1
6542,6542,0,1,134,1,00010011,0,1
6543,6543,0,1,126,1,00010011,0,1
6544,6544,0,1,117,1,00010011,0,1
6545,6545,0,1,134,1,00010011,0,1
6546,6546,0,1,126,1,00010011,0,1
6547,6547,0,1,117,1,00010011,0,1
6548,6548,0,1,134,0,00010011,0,0
6549,6549,0,1,126,0,00010011,0,0
6550,6550,0,1,117,0,00010011,0,0
6551,6551,0,1,134,0,00010011,0,0
6552,6552,0,1,126,0,00010011,0,0
6553,6553,0,1,117,0,00010011,0,0
6554,6554,0,1,134,0,00010011,0,0
6555,6555,0,1,126,0,00010011,0,0
6556,6556,0,1,117,0,00010011,0,0
6557,6557,0,1,134,0,00010011,0,0
6558,6558,0,1,126,0,00010011,0,0
6559,6559,0,1,117,0,00010011,0,0
6560,6560,0,1,134,0,00010011,0,0
6561,6561,0,1,126,0,00010011,0,0
6562,6562,0,1,117,0,00010011,0,0
6563,6563,0,1,134,0,00010011,0,0
6564,6564,0,1,126,0,00010011,0,0
6565,6565,0,1,117,0,00010011,0,0
6566,6566,0,1,134,0,00010011,0,0
6567,6567,0,1,126,0,00010011,0,0
6568,6568,0,1,117,0,00010011,0,0
6569,6569,0,1,134,0,00010011,0,0
6570,6570,0,1,126,0,00010011,0,0
6571,6571,0,1,117,1,00010011,0,1
6572,6572,0,1,134,1,00010011,0,1
6573,6573,0,1,125,1,00010011,0,1
6574,6574,0,1,117,1,00010011,0,1
6575,6575,0,1,134,1,00010011,0,1
6576,6576,0,1,126,1,00010011,0,1
6577,6577,0,1,117,1,00010011,0,1
6578,6578,0,1,134,1,00010011,0,1
6579,6579,0,1,125,1,00010011,0,1
6580,6580,0,1,117,1,00010011,0,1
6581,6581,0,1,134,1,00010011,0,1
6582,6582,0,1,126,1,00010011,0,1
6583,6583,0,1,117,1,00010011,0,1
6584,6584,0,1,134,1,00010011,0,1
6585,6585,0,1,126,1,00010011,0,1
6586,6586,0,1,117,1,00010011,0,1
6587,6587,0,1,134,1,00010011,0,1
6588,6588,0,1,126,1,00010011,0,1
6589,6589,0,1,117,1,00010011,0,1
6590,6590,0,1,134,1,00010011,0,1
6591,6591,0,1,126,1,00010011,0,1
6592,6592,0,1,117,1,00010011,0,1
6593,6593,0,1,134,0,00010011,0,0
6594,6594,0,1,126,0,00010011,0,0
6595,6595,0,1,117,0,00010011,0,0
6596,6596,0,1,134,0,00010011,0,0
6597,6597,0,1,126,0,00010011,0,0
6598,6598,0,1,117,0,00010011,0,0
6599,6599,0,1,134,0,00010011,0,0
6600,6600,0,1,126,0,00010011,0,0
6601,6601,0,1,117,0,00010011,0,0
6602,6602,0,1,134,0,00010011,0,0
6603,6603,0,1,126,0,00010011,0,0
6604,6604,0,1,117,0,00010011,0,0
6605,6605,0,1,134,0,00010011,0,0
6606,6606,0,1,126,0,00010011,0,0
6607,6607,0,1,117,0,00010011,0,0
6608,6608,0,1,134,0,00010011,0,0
6609,6609,0,1,126,0,00010011,0,0
6610,6610,0,1,117,0,00010011,0,0
6611,6611,0,1,134,0,00010011,0,0
6612,6612,0,1,126,0,00010011,0,0
6613,6613,0,1,117,0,00010011,0,0
6614,6614,0,1,134,0,00010011,0,0
6615,6615,0,1,126,0,00010011,0,0
6616,6616,0,1,117,1,11111111,0,1
6617,6617,0,1,134,1,11111111,0,1
6618,6618,0,1,126,1,11111111,0,1
6619,6619,0,1,117,1,11111111,0,1
6620,6620,0,1,134,1,11111111,0,1
6621,6621,0,1,126,1,11111111,0,1
6622,6622,0,1,117,1,11111111,0,1
6623,6623,0,1,129,1,11111111,0,1
6624,6624,0,1,118,1,11111111,0,1
6625,6625,0,1,119,1,11111111,0,1
6626,6626,0,1,133,1,11111111,0,1
6627,6627,0,1,126,1,11111111,0,1
6628,6628,0,1,117,1,11111111,0,1
6629,6629,0,1,134,1,11111111,0,1
6630,6630,0,1,125,1,11111111,0,1
6631,6631,0,1,117,1,11111111,0,1
6632,6632,0,1,134,1,11111111,0,1
6633,6633,0,1,126,1,11111111,0,1
6634,6634,0,1,117,1,11111111,0,1
6635,6635,0,1,134,1,11111111,0,1
6636,6636,0,1,126,1,11111111,0,1
6637,6637,0,1,117,1,11111111,0,1
6638,6638,0,1,134,0,11111111,0,0
6639,6639,0,1,126,0,11111111,0,0
6640,6640,0,1,117,0,11111111,0,0
6641,6641,0,1,134,0,11111111,0,0
6642,6642,0,1,126,0,11111111,0,0
6643,6643,0,1,117,0,11111111,0,0
6644,6644,0,1,134,0,11111111,0,0
6645,6645,0,1,126,0,11111111,0,0
6646,6646,0,1,117,0,11111111,0,0
6647,6647,0,1,134,0,11111111,0,0
6648,6648,0,1,126,0,11111111,0,0
6649,6649,0,1,117,0,11111111,0,0
6650,6650,0,1,134,0,11111111,0,0
6651,6651,0,1,126,0,11111111,0,0
6652,6652,0,1,117,0,11111111,0,0
6653,6653,0,1,134,0,11111111,0,0
6654,6654,0,1,126,0,11111111,0,0
6655,6655,0,1,117,0,11111111,0,0
6656,6656,0,1,134,0,11111111,0,0
6657,6657,0,1,125,0,11111111,0,0
6658,6658,0,1,117,0,11111111,0,0
6659,6659,0,1,134,0,11111111,0,0
6660,6660,0,1,126,0,11111111,0,0
6661,6661,0,1,117,1,11111111,0,1
6662,6662,0,1,134,1,11111111,0,1
6663,6663,0,1,126,1,11111111,0,1
6664,6664,0,1,117,1,11111111,0,1
6665,6665,0,1,134,1,11111111,0,1
6666,6666,0,1,126,1,11111111,0,1
6667,6667,0,1,117,1,11111111,0,1
6668,6668,0,1,129,1,11111111,0,1
6669,6669,0,1,124,1,11111111,0,1
6670,6670,0,1,137,1,11111111,0,1
6671,6671,0,1,115,1,11111111,0,1
6672,6672,0,1,127,1,11111111,0,1
6673,6673,0,1,133,1,11111111,0,1
6674,6674,0,1,118,1,11111111,0,1
6675,6675,0,1,125,1,11111111,0,1
6676,6676,0,1,134,1,11111111,0,1
6677,6677,0,1,117,1,11111111,0,1
6678,6678,0,1,125,1,11111111,0,1
6679,6679,0,1,134,1,11111111,0,1
6680,6680,0,1,117,1,11111111,0,1
6681,6681,0,1,125,1,11111111,0,1
6682,6682,0,1,134,1,11111111,0,1
6683,6683,0,1,117,0,11111111,0,0
6684,6684,0,1,126,0,11111111,0,0
6685,6685,0,1,134,0,11111111,0,0
6686,6686,0,1,117,0,11111111,0,0
6687,6687,0,1,126,0,11111111,0,0
6688,6688,0,1,134,0,11111111,0,0
6689,6689,0,1,117,0,11111111,0,0
6690,6690,0,1,126,0,11111111,0,0
6691,6691,0,1,134,0,11111111,0,0
6692,6692,0,1,117,0,11111111,0,0
6693,6693,0,1,126,0,11111111,0,0
6694,6694,0,1,134,0,11111111,0,0
6695,6695,0,1,117,0,11111111,0,0
6696,6696,0,1,126,0,11111111,0,0
6697,6697,0,1,134,0,11111111,0,0
6698,6698,0,1,117,0,11111111,0,0
6699,6699,0,1,126,0,11111111,0,0
6700,6700,0,1,134,0,11111111,0,0
6701,6701,0,1,117,0,11111111,0,0
6702,6702,0,1,126,0,11111111,0,0
6703,6703,0,1,134,0,11111111,0,0
6704,6704,0,1,117,0,11111111,0,0
6705,6705,0,1,126,0,11111111,0,0
6706,6706,0,1,134,1,11111111,0,1
6707,6707,0,1,117,1,11111111,0,1
6708,6708,0,1,126,1,11111111,0,1
6709,6709,0,1,134,1,11111111,0,1
6710,6710,0,1,117,1,11111111,0,1
6711,6711,0,1,125,1,11111111,0,1
6712,6712,0,1,134,1,11111111,0,1
6713,6713,0,1,117,1,11111111,0,1
6714,6714,0,1,126,1,11111111,0,1
6715,6715,0,1,134,1,11111111,0,1
6716,6716,0,1,117,1,11111111,0,1
6717,6717,0,1,126,1,11111111,0,1
6718,6718,0,1,134,1,11111111,0,1
6719,6719,0,1,117,1,11111111,0,1
6720,6720,0,1,126,1,11111111,0,1
6721,6721,0,1,134,1,11111111,0,1
6722,6722,0,1,117,1,11111111,0,1
6723,6723,0,1,126,1,11111111,0,1
6724,6724,0,1,134,1,11111111,0,1
6725,6725,0,1,117,1,11111111,0,1
6726,6726,0,1,126,1,11111111,0,1
6727,6727,0,1,134,1,11111111,0,1
6728,6728,0,1,117,0,11111111,0,0
6729,6729,0,1,126,0,11111111,0,0
6730,6730,0,1,134,0,11111111,0,0
6731,6731,0,1,117,0,11111111,0,0
6732,6732,0,1,126,0,11111111,0,0
6733,6733,0,1,134,0,11111111,0,0
6734,6734,0,1,117,0,11111111,0,0
6735,6735,0,1,126,0,11111111,0,0
6736,6736,0,1,134,0,11111111,0,0
6737,6737,0,1,117,0,11111111,0,0
6738,6738,0,1,126,0,11111111,0,0
6739,6739,0,1,134,0,11111111,0,0
6740,6740,0,1,117,0,11111111,0,0
6741,6741,0,1,126,0,11111111,0,0
6742,6742,0,1,134,0,11111111,0,0
6743,6743,0,1,117,0,11111111,0,0
6744,6744,0,1,126,0,11111111,0,0
6745,6745,0,1,134,0,11111111,0,0
6746,6746,0,1,117,0,11111111,0,0
6747,6747,0,1,125,0,11111111,0,0
6748,6748,0,1,134,0,11111111,0,0
6749,6749,0,1,117,0,11111111,0,0
6750,6750,0,1,126,0,11111111,0,0
6751,6751,0,1,134,1,11111111,0,1
6752,6752,0,1,117,1,11111111,0,1
6753,6753,0,1,126,1,11111111,0,1
6754,6754,0,1,134,1,11111111,0,1
6755,6755,0,1,117,1,11111111,0,1
6756,6756,0,1,126,1,11111111,0,1
6757,6757,0,1,134,1,11111111,0,1
6758,6758,0,1,117,1,11111111,0,1
6759,6759,0,1,126,1,11111111,0,1
6760,6760,0,1,134,1,11111111,0,1
6761,6761,0,1,117,1,11111111,0,1
6762,6762,0,1,126,1,11111111,0,1
6763,6763,0,1,134,1,11111111,0,1
6764,6764,0,1,117,1,11111111,0,1
6765,6765,0,1,126,1,11111111,0,1
6766,6766,0,1,134,1,11111111,0,1
6767,6767,0,1,117,1,11111111,0,1
6768,6768,0,1,126,1,11111111,0,1
6769,6769,0,1,134,1,11111111,0,1
6770,6770,0,1,117,1,11111111,0,1
6771,6771,0,1,126,1,11111111,0,1
6772,6772,0,1,134,1,11111111,0,1
6773,6773,0,1,117,0,11111111,0,0
6774,6774,0,1,126,0,11111111,0,0
6775,6775,0,1,134,0,11111111,0,0
6776,6776,0,1,117,0,11111111,0,0
6777,6777,0,1,126,0,11111111,0,0
6778,6778,0,1,134,0,11111111,0,0
6779,6779,0,1,117,0,11111111,0,0
6780,6780,0,1,125,0,11111111,0,0
6781,6781,0,1,134,0,11111111,0,0
6782,6782,0,1,117,0,11111111,0,0
6783,6783,0,1,126,0,11111111,0,0
6784,6784,0,1,134,0,11111111,0,0
6785,6785,0,1,117,0,11111111,0,0
6786,6786,0,1,125,0,11111111,0,0
6787,6787,0,1,134,0,11111111,0,0
6788,6788,0,1,117,0,11111111,0,0
6789,6789,0,1,126,0,11111111,0,0
6790,6790,0,1,134,0,11111111,0,0
6791,6791,0,1,117,0,11111111,0,0
6792,6792,0,1,126,0,11111111,0,0
6793,6793,0,1,134,0,11111111,0,0
6794,6794,0,1,117,0,11111111,0,0
6795,6795,0,1,126,0,11111111,0,0
6796,6796,0,1,134,1,11111111,0,1
6797,6797,0,1,117,1,11111111,0,1
6798,6798,0,1,126,1,11111111,0,1
6799,6799,0,1,134,1,11111111,0,1
6800,6800,0,1,117,1,11111111,0,1
6801,6801,0,1,126,1,11111111,0,1
6802,6802,0,1,134,1,11111111,0,1
6803,6803,0,1,123,1,11111111,0,1
6804,6804,0,1,128,1,11111111,0,1
6805,6805,0,1,114,1,11111111,0,1
6806,6806,0,1,136,1,11111111,0,1
6807,6807,0,1,125,1,11111111,0,1
6808,6808,0,1,118,1,11111111,0,1
6809,6809,0,1,134,1,11111111,0,1
6810,6810,0,1,126,1,11111111,0,1
6811,6811,0,1,117,1,11111111,0,1
6812,6812,0,1,134,1,11111111,0,1
6813,6813,0,1,126,1,11111111,0,1
6814,6814,0,1,117,1,11111111,0,1
6815,6815,0,1,134,1,11111111,0,1
6816,6816,0,1,125,1,11111111,0,1
6817,6817,0,1,117,1,11111111,0,1
6818,6818,0,1,134,0,11111111,0,0
6819,6819,0,1,126,0,11111111,0,0
6820,6820,0,1,117,0,11111111,0,0
6821,6821,0,1,134,0,11111111,0,0
6822,6822,0,1,126,0,11111111,0,0
6823,6823,0,1,117,0,11111111,0,0
6824,6824,0,1,134,0,11111111,0,0
6825,6825,0,1,126,0,11111111,0,0
6826,6826,0,1,117,0,11111111,0,0
6827,6827,0,1,134,0,11111111,0,0
6828,6828,0,1,126,0,11111111,0,0
6829,6829,0,1,117,0,11111111,0,0
6830,6830,0,1,134,0,11111111,0,0
6831,6831,0,1,126,0,11111111,0,0
6832,6832,0,1,117,0,11111111,0,0
6833,6833,0,1,134,0,11111111,0,0
6834,6834,0,1,126,0,11111111,0,0
6835,6835,0,1,117,0,11111111,0,0
6836,6836,0,1,134,0,11111111,0,0
6837,6837,0,1,126,0,11111111,0,0
6838,6838,0,1,117,0,11111111,0,0
6839,6839,0,1,134,0,11111111,0,0
6840,6840,0,1,126,0,11111111,0,0
6841,6841,0,1,117,1,11111111,0,1
6842,6842,0,1,134,1,11111111,0,1
6843,6843,0,1,126,1,11111111,0,1
6844,6844,0,1,117,1,11111111,0,1
6845,6845,0,1,134,1,11111111,0,1
6846,6846,0,1,126,1,11111111,0,1
6847,6847,0,1,117,1,11111111,0,1
6848,6848,0,1,129,1,11111111,0,1
6849,6849,0,1,124,1,11111111,0,1
6850,6850,0,1,137,1,11111111,0,1
6851,6851,0,1,116,1,11111111,0,1
6852,6852,0,1,126,1,11111111,0,1
6853,6853,0,1,133,1,11111111,0,1
6854,6854,0,1,118,1,11111111,0,1
6855,6855,0,1,125,1,11111111,0,1
6856,6856,0,1,134,1,11111111,0,1
6857,6857,0,1,117,1,11111111,0,1
6858,6858,0,1,125,1,11111111,0,1
6859,6859,0,1,134,1,11111111,0,1
6860,6860,0,1,117,1,11111111,0,1
6861,6861,0,1,126,1,11111111,0,1
6862,6862,0,1,134,1,11111111,0,1
6863,6863,0,1,117,0,11111111,0,0
6864,6864,0,1,126,0,11111111,0,0
6865,6865,0,1,134,0,11111111,0,0
6866,6866,0,1,117,0,11111111,0,0
6867,6867,0,1,126,0,11111111,0,0
6868,6868,0,1,134,0,11111111,0,0
6869,6869,0,1,117,0,11111111,0,0
6870,6870,0,1,126,0,11111111,0,0
6871,6871,0,1,134,0,11111111,0,0
6872,6872,0,1,117,0,11111111,0,0
6873,6873,0,1,126,0,11111111,0,0
6874,6874,0,1,134,0,11111111,0,0
6875,6875,0,1,117,0,11111111,0,0
6876,6876,0,1,126,0,11111111,0,0
6877,6877,0,1,134,0,11111111,0,0
6878,6878,0,1,117,0,11111111,0,0
6879,6879,0,1,126,0,11111111,0,0
6880,6880,0,1,134,0,11111111,0,0
6881,6881,0,1,117,0,11111111,0,0
6882,6882,0,1,126,0,11111111,0,0
6883,6883,0,1,134,0,11111111,0,0
6884,6884,0,1,117,0,11111111,0,0
6885,6885,0,1,126,0,11111111,0,0
6886,6886,0,1,134,1,11111111,0,1
6887,6887,0,1,117,1,11111111,0,1
6888,6888,0,1,125,1,11111111,0,1
6889,6889,0,1,134,1,11111111,0,1
6890,6890,0,1,117,1,11111111,0,1
6891,6891,0,1,125,1,11111111,0,1
6892,6892,0,1,134,1,11111111,0,1
6893,6893,0,1,117,1,11111111,0,1
6894,6894,0,1,126,1,11111111,0,1
6895,6895,0,1,134,1,11111111,0,1
6896,6896,0,1,117,1,11111111,0,1
6897,6897,0,1,126,1,11111111,0,1
6898,6898,0,1,134,1,11111111,0,1
6899,6899,0,1,117,1,11111111,0,1
6900,6900,0,1,125,1,11111111,0,1
6901,6901,0,1,134,1,11111111,0,1
6902,6902,0,1,117,1,11111111,0,1
6903,6903,0,1,126,1,11111111,0,1
6904,6904,0,1,134,1,11111111,0,1
6905,6905,0,1,117,1,11111111,0,1
6906,6906,0,1,126,1,11111111,0,1
6907,6907,0,1,134,1,11111111,0,1
6908,6908,0,1,117,0,11111111,0,0
6909,6909,0,1,126,0,11111111,0,0
6910,6910,0,1,134,0,11111111,0,0
6911,6911,0,1,117,0,11111111,0,0
6912,6912,0,1,126,0,11111111,0,0
6913,6913,0,1,134,0,11111111,0,0
6914,6914,0,1,117,0,11111111,0,0
6915,6915,0,1,126,0,11111111,0,0
6916,6916,0,1,134,0,11111111,0,0
6917,6917,0,1,117,0,11111111,0,0
6918,6918,0,1,126,0,11111111,0,0
6919,6919,0,1,134,0,11111111,0,0
6920,6920,0,1,117,0,11111111,0,0
6921,6921,0,1,126,0,11111111,0,0
6922,6922,0,1,134,0,11111111,0,0
6923,6923,0,1,117,0,11111111,0,0
6924,6924,0,1,126,0,11111111,0,0
6925,6925,0,1,134,0,11111111,0,0
6926,6926,0,1,117,0,11111111,0,0
6927,6927,0,1,126,0,11111111,0,0
6928,6928,0,1,134,0,11111111,0,0
6929,6929,0,1,117,0,11111111,0,0
6930,6930,0,1,126,0,11111111,0,0
6931,6931,0,1,134,1,11111111,0,1
6932,6932,0,1,117,1,11111111,0,1
6933,6933,0,1,126,1,11111111,0,1
6934,6934,0,1,134,1,11111111,0,1
6935,6935,0,1,117,1,11111111,0,1
6936,6936,0,1,126,1,11111111,0,1
6937,6937,0,1,134,1,11111111,0,1
6938,6938,0,1,117,1,11111111,0,1
6939,6939,0,1,126,1,11111111,0,1
6940,6940,0,1,134,1,11111111,0,1
6941,6941,0,1,117,1,11111111,0,1
6942,6942,0,1,126,1,11111111,0,1
6943,6943,0,1,134,1,11111111,0,1
6944,6944,0,1,117,1,11111111,0,1
6945,6945,0,1,126,1,11111111,0,1
6946,6946,0,1,134,1,11111111,0,1
6947,6947,0,1,117,1,11111111,0,1
6948,6948,0,1,126,1,11111111,0,1
6949,6949,0,1,134,1,11111111,0,1
6950,6950,0,1,117,1,11111111,0,1
6951,6951,0,1,126,1,11111111,0,1
6952,6952,0,1,134,1,11111111,0,1
6953,6953,0,1,117,0,11111111,0,0
